name,all_names_seen,address,"sources(K=permit-name,O=OSM,V=Overture)",permit_id,is_kbbq,in_city_of_LA,lat,lon
HAN MI JUNG / HAN MI JUNG,HAN MI JUNG / HAN MI JUNG | Han Mi Jung,4100 W PICO BLVD STE #12,V,FA0016265,False,True,34.04763347,-118.3248319
HANCHIC / HANCHIC,HANCHIC / HANCHIC | Chimmelier | Hanchic,2500 W 8TH ST #103,V,FA0318423,False,True,34.056569005,-118.282537003
HANGANG KOREAN RESTAURANT / HANGANG KOREAN RESTAURANT,HANGANG KOREAN RESTAURANT / HANGANG KOREAN RESTAURANT,5612 ROSEMEAD BLVD,K,FA0364215,False,False,34.10145534,-118.0734013
HANMI KOREAN RESTAURANT / HANMI KOREAN RESTAURANT,HANMI KOREAN RESTAURANT / HANMI KOREAN RESTAURANT,18009 NORWALK BLVD #B,K,FA0329037,False,False,33.866599,-118.072873
HANSOL NOODLE TORRANCE / HANSOL NOODLE TORRANCE,HANSOL NOODLE TORRANCE / HANSOL NOODLE TORRANCE | Hansol Noodle Torrance,4340 PACIFIC COAST HWY,V,FA0326320,False,False,33.807844,-118.360544
HANU KOREAN BBQ / HANU KOREAN BBQ,HANU KOREAN BBQ / HANU KOREAN BBQ,2999 W LOS ANGELES ST # 105,K,FA0354590,True,True,34.027783,-118.341744
HERE & THERE / HERE & THERE,HERE & THERE / HERE & THERE | Somethin',12740 LA MIRADA BLVD,V,FA0365500,False,False,33.91617234,-118.0117564
HODORI365 & BOBAGO365 / HODORI365 & BOBAGO365,HODORI365 & BOBAGO365 / HODORI365 & BOBAGO365,8742 CORBIN AVE,K,FA0365073,False,True,34.22945951,-118.5622642
HOJOKBAN / HOJOKBAN,HOJOKBAN / HOJOKBAN | Hojokban La,734 E 3RD ST,V,FA0364062,False,True,34.04567986,-118.2367122
HOLDAAK / HOLDDAK,HOLDAAK / HOLDDAK | Holdaak Fried Chicken,5054 YORK BLVD,V,FA0289172,False,True,34.1141508,-118.1807106
HONEY DRESS CHICKEN #2 / HONEY DRESS CHICKEN #2,HONEY DRESS CHICKEN #2 / HONEY DRESS CHICKEN #2 | Honey Dress Fried Chicken,15492 S WESTERN AVE 114,V,FA0328317,False,False,33.889581,-118.308814
HONG KONG BANJUM / HONG KONG BANJUM,HONG KONG BANJUM / HONG KONG BANJUM | Hong Kong Jham Phong,735 E 12TH ST STE 405,V,FA0264724,False,True,34.0335927,-118.2520441
HONGKONG BANJUM / HONGKONG BANJUM,HONGKONG BANJUM / HONGKONG BANJUM | Hong Kong Banjum By Paik's Noodle,10650 ZELZAH AVE,V,FA0256214,False,True,34.263855,-118.5233697
HOUSE OF JOY / HOUSE OF JOY,HOUSE OF JOY / HOUSE OF JOY | House of Joy,3220 FOOTHILL BLVD,V,FA0303094,False,False,34.22979901,-118.249585
HUNGRY BULLDOG HOUSE / HUNGRY BULLDOG HOUSE,HUNGRY BULLDOG HOUSE / HUNGRY BULLDOG HOUSE | Hungry Bulldog House,20627 GOLDEN SPRINGS DR UNIT 1-H,V,FA0281937,False,False,33.997338,-117.855153
HWAL UH KWANG JANG / HWAL UH KWANG JANG,HWAL UH KWANG JANG / HWAL UH KWANG JANG | Hwal A Kwang Jang,730 S WESTERN AVE STE #101,V,FA0029702,False,True,34.0587107,-118.3090564
HWANG HAE DO / HWANG HAE DO,HWANG HAE DO / HWANG HAE DO | Hwang Hae Doh,11746 E ARTESIA BLVD,V,FA0029703,False,False,33.87288767,-118.0830347
HWANG HAE DOE RESTAURANT / HWANG HAE DOE RESTAURANT,HWANG HAE DOE RESTAURANT / HWANG HAE DOE RESTAURANT | Hwang Hae Doe,429 N WESTERN AVE STE 7,V,FA0017809,False,True,34.07894238,-118.3093292
HWANG'S RESTAURANT / HWANG'S RESTAURANT,HWANG'S RESTAURANT / HWANG'S RESTAURANT | Hwang's Restaurant,15134 S WESTERN AVE,V,FA0327297,True,False,33.893582,-118.308534
Halgatteok Galleria,Halgatteok Galleria,3250 W Olympic Blvd #314,V,,False,True,34.05219618,-118.30812157
Hanna-Barbera,Hanna-Barbera,15303 Ventura Blvd,V,,True,True,34.15388,-118.46632
Hanshin Pocha,Hanshin Pocha,18902 Gale Ave Suite B,V,,False,False,33.99489126,-117.88965534
Hansol Noodle,Hansol Noodle,621 S Western Ave Ste 100,V,,False,True,34.06270839436962,-118.30948712762189
Hansol doshirak,Hansol doshirak,2520 W 8th St,V,,False,True,34.05683717139908,-118.28313232533367
Hanu Korean BBQ,Hanu Korean BBQ,2999 W 6th St #104,V,,True,True,34.06402711,-118.286794
Holdaak,Holdaak,9020 Reseda Boulevard,O,,False,True,34.2348223,-118.535657
Honey Pig,Honey Pig,3400 W 8th St,V,,False,True,34.05745,-118.303283
Hongkongbanjum,Hongkongbanjum,4340 Pacific Coast Hwy,V,,False,False,33.80774433,-118.36028259
Hongsamgalbi Korean BBQ,Hongsamgalbi Korean BBQ,927 E Las Tunas Dr Ste K,V,,True,False,34.10437112344606,-118.08731707253314
Hook Chicken,Hook Chicken,,V,,False,False,33.878965,-118.3528449
House of Shin Ramyun,House of Shin Ramyun,901 S Western Ave,V,,False,True,34.05549,-118.309539
Hsiang Yuen Restaurant,Hsiang Yuen Restaurant,12248 South St,V,,False,False,33.85830565,-118.07071481
Hwayeong Korean BBQ Restaurant,Hwayeong Korean BBQ Restaurant,863 S Western Ave,V,,True,True,34.056023,-118.309899
Hyun Poong Gom Tang,Hyun Poong Gom Tang,244 S Oxford Ave,V,,False,True,34.06997804460713,-118.30744922161104
I LOVE BBQ / I LOVE BBQ,I LOVE BBQ / I LOVE BBQ | Love BBQ | Love B.B.Q,40140 W 10TH ST W,V,FA0017834,True,False,34.6117699,-118.1475639
In Seoul,In Seoul,8230 Beverly Blvd #3,V,,False,True,34.0758171081543,-118.369140625
JAEBUDO / JAEBUDO,JAEBUDO / JAEBUDO | Jae Bu Do,474 N WESTERN AVE,V,FA0302529,False,True,34.07963001,-118.30876
JANG DOK DAE / JANG DOK DAE,JANG DOK DAE / JANG DOK DAE | Jang Dok Dae,16440 NORWALK BLVD,V,FA0203207,False,False,33.88139879,-118.0727124
JANG GA NAE RESTAURANT / JANG GA NAE RESTAURANT,JANG GA NAE RESTAURANT / JANG GA NAE RESTAURANT | Jang Ga Nae Restaurant,1722 DESIRE AVE UNIT 108,V,FA0363571,False,False,33.98723349,-117.8962903
JESSE BOY / JESSE BOY,JESSE BOY / JESSE BOY | Jesse Boy Korean Fried Chicken (Hollywood),6254 SANTA MONICA BLVD,V,FA0262452,False,True,34.09067096,-118.3256234
JIN JJA ROO / JIN JJA ROO,JIN JJA ROO / JIN JJA ROO | Jin Jja Roo,15435 S WESTERN AVE STE 115,V,FA0248558,False,False,33.89085053,-118.3091823
JIN RESTAURANT / JIN RESTAURANT,JIN RESTAURANT / JIN RESTAURANT | Jin Su Sung Chan(진수성찬),3250 W OLYMPIC BLVD STE 310,V,FA0031779,False,True,34.05243962,-118.3076616
JINCOOK / JINCOOK,JINCOOK / JINCOOK | Jin Cooks,26921 SIERRA HWY,V,FA0306943,False,False,34.40598599,-118.466135
JINJU HOUSE / JINJU HOUSE,JINJU HOUSE / JINJU HOUSE | Moobongri Soondae Cerritos 무봉리 순대 세리토스,12246 SOUTH ST,V,FA0398445,False,False,33.85846039,-118.07072
JJAN / JJAN,JJAN / JJAN | 쨘 JJAN Korean Gastropub,3328 W 8TH ST,V,FA0225498,False,True,34.05770576,-118.3006807
JOMARU CERRITOS / JOMARU CERRITOS,JOMARU CERRITOS / JOMARU CERRITOS | Jomaru Korean Hot Pot Cerritos (ì¡°ë§ˆë£¨ ê°ìžíƒ•),11900 SOUTH ST STE. 110,V,FA0353912,False,False,33.857274,-118.079063
JOOK HYANG 2 / JOOK HYANG 2,JOOK HYANG 2 / JOOK HYANG 2 | Jook Hyang,2666 W OLYMPIC BLVD,V,FA0303105,False,True,34.052128021,-118.290243996
JUN JU SHULUNGTANG / JUN JU SHULUNGTANG,JUN JU SHULUNGTANG / JUN JU SHULUNGTANG | Jun Ju Sul Lung Tang,1845 W REDONDO BEACH BLVD,V,FA0064584,False,False,33.88826166,-118.3104229
JUN TONG SUL RUNG TANG / JUN TONG SUL RUNG TANG,JUN TONG SUL RUNG TANG / JUN TONG SUL RUNG TANG | JunTong SulLungTang,869 S WESTERN AVE STE #5,V,FA0019374,False,True,34.05620014,-118.3091124
JY BULL BBQ INC / JY BULL BBQ INC,JY BULL BBQ INC / JY BULL BBQ INC | Bull Bbq,18040 S WESTERN AVE,V,FA0300574,True,False,33.866881,-118.308818
Jeon Ju,Jeon Ju,2716 W Olympic Blvd,V,,False,True,34.05254397635074,-118.29238400754012
Jeon Ju Restaurant,Jeon Ju Restaurant,,V,,False,False,33.88873102,-118.31028631
Jeonju Hyundaiok,Jeonju Hyundaiok,3020 Wilshire Blvd,V,,False,True,34.061612,-118.287685
JiYunChulHakWon지윤철학원/으뜸이름작명연구소,JiYunChulHakWon지윤철학원/으뜸이름작명연구소,1107 S Mariposa Ave,V,,False,True,34.0504465,-118.29809560000001
Jin Kook Restaurant,Jin Kook Restaurant,16300 Crenshaw Blvd  Ste 106,V,,False,False,33.882478,-118.325924
Jong won Paik’s noodle house,Jong won Paik’s noodle house,2716 W Olympic Blvd,V,,False,True,34.05221239,-118.29240568
K Chicken Haus,K Chicken Haus,3525 W 3rd St,V,,False,True,34.06928142211381,-118.29242008802287
K'Grill Korean Cuisine,K'Grill Korean Cuisine,404 S Figueroa St,V,,False,True,34.05218402,-118.25594519
K-Bob's Steakhouse,K-Bob's Steakhouse,44810 Vly Central Wy #2A,V,,True,False,34.69740593,-118.17128502
K-RAMYEON BAR & BAZAAR / K-RAMYEON BAR & BAZAAR,K-RAMYEON BAR & BAZAAR / K-RAMYEON BAR & BAZAAR | K-Ramyeon Bar & Bazaar,940 S WESTERN AVE UNIT K,V,FA0358066,False,True,34.05427823,-118.3090389
K-TEAM BBQ / K-TEAM BBQ,K-TEAM BBQ / K-TEAM BBQ | MooDaePo | KTEAM BBQ,936 S VERMONT AVE,V,FA0329398,True,True,34.054613,-118.291333
K-ZONE / K-ZONE,K-ZONE / K-ZONE | 2nd Floor Gastropub & Sportsbar,865 S VERMONT AVE,V,FA0352245,False,True,34.056251,-118.29191
KAIJU NOODLE HOUSE / KAIJU NOODLE HOUSE,KAIJU NOODLE HOUSE / KAIJU NOODLE HOUSE | Kaiju Noodle House,1167 ALOSTA AVE,V,FA0264321,False,False,34.12885807,-117.8819848
KAMINARI GYOZA / KAMINARI GYOZA,KAMINARI GYOZA / KAMINARI GYOZA | Korea B.B.Q House,323 E 1ST ST,V,FA0275656,False,True,34.04998283,-118.2403025
KANG HODONG BAEKJEONG / KANG HODONG BAEKJEONG,KANG HODONG BAEKJEONG / KANG HODONG BAEKJEONG,1725 W CARSON ST STE A,K,FA0226236,True,False,33.83151787,-118.3104201
KATIE'S KITCHEN / KATIE'S KITCHEN,KATIE'S KITCHEN / KATIE'S KITCHEN | Katie's Kitchen,3660 WILSHIRE BLVD STE 120,V,FA0325575,False,True,34.061237,-118.304978
KBOP KOREAN KITCHEN / KBOP KOREAN KITCHEN,KBOP KOREAN KITCHEN / KBOP KOREAN KITCHEN,1375 N GRAND AVE,K,FA0364306,False,False,34.04626734,-117.8494777
KIM'S BARBEQUE / KIM'S BARBEQUE,KIM'S BARBEQUE / KIM'S BARBEQUE | Kim’s Bbq,871 SILVER SPUR RD,V,FA0315101,True,False,33.770092429,-118.366859942
KINGYUBU / KINGYUBU,KINGYUBU / KINGYUBU | Kingyubu,3128 W 8TH ST,V,FA0328413,False,True,34.057451,-118.295235
KISC-Glendale,KISC-Glendale,4747 New York Ave,V,,False,False,34.236969,-118.253921
KITCHEN BANN / KITCHEN BANN,KITCHEN BANN / KITCHEN BANN | Kitchen Bann,113 E 9TH ST,V,FA0305349,False,True,34.04110174,-118.2544536
KITCHEN SOODA / KITCHEN SOODA,KITCHEN SOODA / KITCHEN SOODA | bb.q Chicken,618 S SERRANO AVE,V,FA0222380,False,True,34.06283781,-118.3065667
KNEIGHBOR / KNEIGHBOR,KNEIGHBOR / KNEIGHBOR | Kneighbor,3504 W 8TH ST B,V,FA0362115,False,True,34.05763873,-118.307241
KO RYO JUNG / KO RYO JUNG,KO RYO JUNG / KO RYO JUNG | Ko Ryo Jung Korean BBQ,1585 SEPULVEDA BLVD STE #N,V,FA0064908,True,True,33.81602677,-118.3058699
KOKIO CHICKEN / KOKIO CHICKEN,KOKIO CHICKEN / KOKIO CHICKEN | Tong Tong Tang,2841 S DIAMOND BAR BLVD STE C,O,FA0262884,False,False,33.9734502,-117.8383998
KOREAN BBQ HOUSE / KOREAN BBQ HOUSE,KOREAN BBQ HOUSE / KOREAN BBQ HOUSE,123 S ONIZUKA ST # 302,K,FA0241079,True,True,33.72053505,-118.3118649
KOREAN TOP FOODS INC-YELLOW HOUSE / KOREAN TOP FOODS INC,KOREAN TOP FOODS INC-YELLOW HOUSE / KOREAN TOP FOODS INC,8926 RESEDA BLVD,K,FA0354516,False,True,34.23277766,-118.5360589
KOTE DAEJI / KOTE DAEJI,KOTE DAEJI / KOTE DAEJI | Kote Dae Ji Korean BBQ 꽃돼지,14816 S BEACH BLVD,V,FA0027282,True,False,33.89705751,-117.9865776
KPOP KARAOKE / KPOP KARAOKE,KPOP KARAOKE / KPOP KARAOKE | Karaoke_ Pocha,3309 W 6TH ST,V,FA0279621,False,True,34.06363553,-118.294632
Ka-San Korean BBQ,Ka-San Korean BBQ,3115 Foothill Blvd,V,,True,False,34.228739177918065,-118.24661022627943
Kabayo,Kabayo,201 N Western Ave,V,,False,True,34.07481068173753,-118.30957572679667
Keum San Sam Gye Tang,Keum San Sam Gye Tang,1144 S Western Ave #105,V,,False,True,34.04948547396871,-118.30852845946661
Kimchi House,Kimchi House,,O,,False,True,34.0475218,-118.3249031
Ko Hyang Tofu House,Ko Hyang Tofu House,140 W Valley Blvd,V,,False,False,34.07822771,-118.10200376
Kobunga Korean Grill,Kobunga Korean Grill,929 West Jefferson Boulevard,O,,True,True,34.0250482,-118.2853951
Kogiya Korean BBQ,Kogiya Korean BBQ,9711 Reseda Blvd,V,,True,True,34.246585,-118.536433
Kokio Chicken,Kokio Chicken,13337 Artesia Blvd,V,,False,False,33.87435517977151,-118.04763402446272
Korea House BBQ/ Tofu,Korea House BBQ/ Tofu,10632 Lower Azusa Rd,V,,True,False,34.09187079503723,-118.03801217719928
"Korea Town, Downtown","Korea Town, Downtown",W Olympic Blvd,V,,False,True,34.05293,-118.30352
Korean BBQ,Korean BBQ,,V,,True,False,33.85981941,-118.07209724
Korean BBQ,Korean BBQ,474 N Western Ave,V,,True,True,34.0796409,-118.30879213
Korean BBQ Los Angeles California USA,Korean BBQ Los Angeles California USA,231 E 1st St,V,,True,True,34.050913,-118.241927
Korean Barbecue Buffet,Korean Barbecue Buffet,,V,,True,True,34.0876851415,-118.3087981985
Korean Ginseng Center,Korean Ginseng Center,21080 Golden Springs Dr,V,,False,False,33.9995264,-117.8445008
Kyodong Noodle,Kyodong Noodle,1101 W Huntington Dr,V,,False,False,34.13183543,-118.06595885
LA SUNG TANG BAN / LA SUNG TANG BAN,LA SUNG TANG BAN / LA SUNG TANG BAN | Yupdduk Olympic,3134 W OLYMPIC BLVD,V,FA0352056,False,True,34.052424,-118.304366
LA YIMONE / LA YIMONE,LA YIMONE / LA YIMONE | LA Yimone,304 N WESTERN AVE,V,FA0065011,False,True,34.0764959,-118.3089177
LASUNG TOFU / LASUNG TOFU,LASUNG TOFU / LASUNG TOFU | LASUNG TOFU & POT RICE 라성순두부,3060 W OLYMPIC BLVD STE 150,V,FA0354126,False,True,34.052138,-118.302647
LAVA ROCC / LAVA ROCC,LAVA ROCC / LAVA ROCC | Warrior Los Angeles,8909 SUNSET BLVD,V,FA0362846,False,False,34.0906983,-118.3861166
LAZY DAISY / LAZY DAISY,LAZY DAISY / LAZY DAISY | Meat Your Seoul,1101 GAYLEY AVE,V,FA0309569,False,True,34.059596,-118.446372
LEE'S TOFU / LEE'S TOFU,LEE'S TOFU / LEE'S TOFU | Lee's Tofu,1743 W REDONDO BEACH BLVD,V,FA0330347,False,False,33.888989,-118.308595
LEE'S TOFU HOUSE / LEE'S TOFU HOUSE,LEE'S TOFU HOUSE / LEE'S TOFU HOUSE,2119 S ATLANTIC BLVD,K,FA0305769,False,False,34.03895699,-118.145435
LEEGA / LEEGA,LEEGA / LEEGA | LEEGA Ktown,698 VERMONT AVE 107 & 106,V,FA0312156,False,True,34.060224,-118.291226
LEGEND HOT CHICKEN / LEGEND HOT CHICKEN,LEGEND HOT CHICKEN / LEGEND HOT CHICKEN | Legend Hot Chicken,6402 FLORENCE AVE,O,FA0329633,False,False,33.963988,-118.150236
LOVE LETTER PIZZA & CHICKEN / LOVE LETTER PIZZA & CHICKEN,LOVE LETTER PIZZA & CHICKEN / LOVE LETTER PIZZA & CHICKEN | Love Letter Pizza & Chicken,15435 S WESTERN AVE STE 112,V,FA0271376,False,False,33.89085,-118.30915
LULUNE / LULUNE,LULUNE / LULUNE | Lulune Korean Cuisine,3901 1/2 W OLYMPIC BLVD,V,FA0315111,False,True,34.053730012,-118.319624997
Lasung House,Lasung House,3134 W Olympic Blvd,V,,False,True,34.05246511,-118.30438109
Lee's Noodles,Lee's Noodles,401 S Vermont Ave,V,,False,True,34.06719596447062,-118.29209775592237
Lee's Tofu,Lee's Tofu,2008 S Atlantic Blvd,V,,False,False,34.04038,-118.141515
Lees Korean BBQ & Tofu House,Lees Korean BBQ & Tofu House,,O,,True,False,34.4212766,-118.5466604
Legend Hot Chicken,Legend Hot Chicken,2841 S Diamond Bar Blvd # C,V,,False,False,33.97452421,-117.83807596
LuckyBall Korean BBQ,LuckyBall Korean BBQ,,V,,True,True,34.000417453367,-118.29233093247001
M PIZZA / M PIZZA,M PIZZA / M PIZZA | Korea Town Pizza,3900 WILSHIRE BLVD,O,FA0269378,False,True,34.06166047,-118.311401923
MA DANG GOOK SOO / MA DANG GOOK SOO,MA DANG GOOK SOO / MA DANG GOOK SOO | Ma Dang Gook Soo,869 S WESTERN AVE STE #1,V,FA0066188,False,True,34.05620014,-118.3091124
MAJORDOMO / MAJORDOMO,MAJORDOMO / MAJORDOMO | Majordomo,1741 NAUD ST,V,FA0256150,False,True,34.06930724,-118.2253841
MANDARIN HOUSE-JIN HUNG GAK / MANDARIN HOUSE-JIN HUNG GAK,MANDARIN HOUSE-JIN HUNG GAK / MANDARIN HOUSE-JIN HUNG GAK | Jin Hung Gak,928 S WESTERN AVE STE 147,V,FA0066316,False,True,34.05484717,-118.30886
MASBANCHAN / MASBANCHAN,MASBANCHAN / MASBANCHAN | Ma's Banchan,1176 S DIAMOND BAR BLVD,V,FA0307166,False,False,34.00158693,-117.8106204
MASTER HA / MASTER HA,MASTER HA / MASTER HA | Ha Sun Saeng - Master Ha,1147 S WESTERN AVE,V,FA0243062,False,True,33.73335951,-118.3164683
MCDONALD'S #11118 / MCDONALD'S,MCDONALD'S #11118 / MCDONALD'S | Korean Treasure,5015 W SLAUSON AVE,V,FA0039682,False,False,33.98777805,-118.3650886
MEMORYLOOK / MEMORYLOOK,MEMORYLOOK / MEMORYLOOK | Cho Man Won,2881 W OLYMPIC BLVD,V,FA0320496,False,True,34.052890983,-118.297198964
MGD Korean BBQ Express,MGD Korean BBQ Express,686 N Spring St #104,V,,True,True,34.05964002,-118.23780535
MIARI NOODLE HOUSE / MIARI NOODLE HOUSE,MIARI NOODLE HOUSE / MIARI NOODLE HOUSE | Miari Noodle House,3224 W OLYMPIC BLVD # 102,V,FA0203339,False,True,34.22436461,-118.4554136
MIRAK RESTAURANT / MIRAK RESTAURANT,MIRAK RESTAURANT / MIRAK RESTAURANT | Mirak Restaurant,1134 S WESTERN AVE STE A2,V,FA0279526,False,True,34.049709,-118.3084875
MITZEE CAFE TO GO INC / MITZEE CAFE TO GO INC,MITZEE CAFE TO GO INC / MITZEE CAFE TO GO INC | Mitzee Cafe,721 S CENTRAL AVE STE #B,V,FA0307651,False,False,34.136864,-118.258372
MOCHINUT K-TOWN / MOCHINUT K-TOWN,MOCHINUT K-TOWN / MOCHINUT K-TOWN | ChungChun Rice Hotdog,3064 W 8TH ST,V,FA0332310,False,True,34.057466,-118.293795
MOGOO / TOM N TOMS BLACK,MOGOO / TOM N TOMS BLACK | Manna Korean BBQ,3980 WILSHIRE BLVD UNIT #100,V,FA0319424,True,True,34.061381013,-118.313943994
MOM'S RESTAURANT / MOM'S RESTAURANT,MOM'S RESTAURANT / MOM'S RESTAURANT | Mom's House,3126 W 8TH ST,V,FA0067112,False,True,34.05759872,-118.2948629
MOO DAE PO / MOO DAE PO,MOO DAE PO / MOO DAE PO | Moodaepo,3014 W 7TH ST,V,FA0313804,True,True,34.059534019,-118.289705961
MOOBONGRI SAN GABRIEL / MOOBONGRI SAN GABRIEL,"MOOBONGRI SAN GABRIEL / MOOBONGRI SAN GABRIEL | Moobongri Soondae (무봉리 순대), San Gabriel",416 E LAS TUNAS DR E,V,FA0330549,False,False,34.102999,-118.094798
MOOBONGRI SOONDAE GOOK / MOOBONGRI SOONDAE GOOK,MOOBONGRI SOONDAE GOOK / MOOBONGRI SOONDAE GOOK | Western Soondae,543 S WESTERN AVE,V,FA0244247,False,True,33.73905915,-118.3124345
MOON BBQ / MOON BBQ,MOON BBQ / MOON BBQ | Moon BBQ,16334 S WESTERN AVE,V,FA0310823,True,False,33.88218101,-118.3090809
MOUNTAIN / MOUNTAIN,MOUNTAIN / MOUNTAIN | Mountain San BBQ,928 S WESTERN AVE UNIT 351,V,FA0356058,True,True,34.05514735,-118.3090319
MUJINJANG / MUJINJANG,MUJINJANG / MUJINJANG | Mujinjang,15351 S WESTERN AVE,V,FA0041869,False,False,33.8920979,-118.3094733
MUN KOREAN STEAKHOUSE / MUN KOREAN STEAKHOUSE,MUN KOREAN STEAKHOUSE / MUN KOREAN STEAKHOUSE,3519 6TH ST,K,FA0294835,True,True,34.06379601,-118.298313
MUSSE / MUSSE,MUSSE / MUSSE | Musse,8456 RESEDA BLVD,V,FA0244309,False,True,34.22410262,-118.5360473
MY DONKATSU / MY DONKATSU,MY DONKATSU / MY DONKATSU,3003 W OLYMPIC BLVD STE 103,K,FA0333299,False,True,34.052945,-118.30061
MYUNG GA HAEJANGGUK / MYUNG GA HAEJANGGUK,MYUNG GA HAEJANGGUK / MYUNG GA HAEJANGGUK | Myung Ga Korean Cuisine,2309 FOOTHILL BLVD,V,FA0276836,False,False,34.21759476,-118.2282188
MYUNG IN DUMPLINGS / MYUNG IN DUMPLINGS,MYUNG IN DUMPLINGS / MYUNG IN DUMPLINGS | Myung In Dumplings,3109 W OLYMPIC BLVD STE B,V,FA0221973,False,True,34.22688036,-118.4554203
MYUNGIN DUMPLINGS / MYUNGIN DUMPLINGS,MYUNGIN DUMPLINGS / MYUNGIN DUMPLINGS | Myungin Dumplings,19520 NORDHOFF ST STE 4,V,FA0270243,False,False,34.19565467,-118.1502977
Manna,Manna,3377 W Olympic Blvd,V,,False,True,34.05295650373807,-118.3118825211537
Manna Korean BBQ,Manna Korean BBQ,"333 S Alameda St, #305, Los Angeles, CA 90013",V,,True,True,34.06539295029544,-118.2369430470149
Mannam Restaurant,Mannam Restaurant,3954 Beverly Blvd,V,,False,True,34.07602,-118.29502
Mapo Sullung Tang,Mapo Sullung Tang,709 S Vermont Ave,V,,False,True,34.059281,-118.2919008
Maru Korean BBQ,Maru Korean BBQ,2748 Sepulveda Blvd,V,,True,False,33.82256576,-118.33358702
Meedo Dduk Cafe,Meedo Dduk Cafe,401 S Vermont Ave #1,V,,False,True,34.06702456719783,-118.29216527444031
Mister Bossam,Mister Bossam,338 South Western Avenue,O,,False,True,34.0680708,-118.3089579
Mok Maru Jong Sul Jip Sports Bar,Mok Maru Jong Sul Jip Sports Bar,222 N Western Ave,V,,False,True,34.075477,-118.30895
Moobongri Soondae,Moobongri Soondae,2949 W Olympic Blvd,V,,False,True,34.052832,-118.298759
Moon Daepo BBQ #3 (all you can eat),Moon Daepo BBQ #3 (all you can eat),3747 Foothill Blvd Ste H,V,,True,False,34.23737862185605,-118.26056502645861
Moonbowls,Moonbowls,1842 W Washington Blvd,V,,False,True,34.03975,-118.298583
Moonbowls (healthy Korean Bowls- Hollywood),Moonbowls (healthy Korean Bowls- Hollywood),615 N Western Ave,V,,False,True,34.082223,-118.309476
Mun Patio,Mun Patio,3511 W 6th St,V,,True,True,34.06369,-118.29838741
Myung Dong Kyoja,Myung Dong Kyoja,3630 Wilshire Blvd,V,,False,True,34.061532,-118.304371
Myung In Dumplings,Myung In Dumplings,20627 Golden Springs Dr Ste 2A,V,,False,False,33.99741866102579,-117.85522733584577
Myung Sung,Myung Sung,12241 Artesia Blvd,V,,False,False,33.87347725632293,-118.07111984904863
NAK WON RICE BAKERY INC / NAK WON RICE BAKERY INC,NAK WON RICE BAKERY INC / NAK WON RICE BAKERY INC,205 N WESTERN AVE,K,FA0041135,False,True,34.07484287,-118.3093398
NAM WON GOL / NAM WON GOL,NAM WON GOL / NAM WON GOL | Nam Won Gol,3623 W PICO BLVD,V,FA0262017,False,True,34.04733875,-118.3205957
NAMU KITCHEN / MAMU KITCHEN,NAMU KITCHEN / MAMU KITCHEN | Myung Dong Tofu House,1025 S GLENDORA AVE,V,FA0067369,False,False,34.0575979,-117.9363373
"NEW GARDEN M, LLC / NEW GARDEN M, LLC","NEW GARDEN M, LLC / NEW GARDEN M, LLC | New Garden M",18740 E COLIMA RD,V,FA0330274,False,False,33.987407,-117.89492
NOYA KITCHEN / NOYA KITCHEN,NOYA KITCHEN / NOYA KITCHEN | Buil Samgye Tang,4204 3RD ST,V,FA0281962,False,True,34.06896454,-118.3057425
Nabi Korean Restaurant,Nabi Korean Restaurant,4632 Santa Monica Blvd #16,V,,False,True,34.09062510923953,-118.2904601097107
Namsan OK Traditional Korean Restaurant,Namsan OK Traditional Korean Restaurant,11454 South St,V,,False,False,33.85777,-118.08969
Nanuri Snack,Nanuri Snack,3051-A Foothill Boulevard,O,,False,False,34.2280924,-118.2458998
New House of Korea Korean BBQ,New House of Korea Korean BBQ,18981 Colima Rd,V,,True,False,33.98866660011974,-117.8909383728198
O Jang Dong Korean Restaurant,O Jang Dong Korean Restaurant,4031 W 3rd St,V,,False,True,34.069177607677325,-118.30133266257569
OH MAMA / OH MAMA,OH MAMA / OH MAMA | Oh Mama! Kitchen,14822 BEACH BLVD,V,FA0256943,False,False,33.89692664,-117.9866828
OLD TIME NOODLE HOUSE / OLD TIME NOODLE HOUSE,OLD TIME NOODLE HOUSE / OLD TIME NOODLE HOUSE | Old Time Noodle House,15325 S WESTERN AVE,V,FA0042461,False,False,33.89238985,-118.3094726
OLYMPIC RESTAURANT / OLYMPIC RESTAURANT,OLYMPIC RESTAURANT / OLYMPIC RESTAURANT | 올림픽 청구장 | Olympic Restaurant,2528 W OLYMPIC BLVD UNIT 104,V,FA0311244,False,True,34.052011,-118.284878
ON AND ON / ON AND ON,ON AND ON / ON AND ON | ON+ON - Fresh Korean Kitchen,1795 S ALAMEDA ST UNIT 102,V,FA0251575,False,False,33.87891506,-118.217923
ON AND ON RESTAURANT / ON AND ON RESTAURANT,ON AND ON RESTAURANT / ON AND ON RESTAURANT | On+On - Fresh Asian Kitchen,13019 ROSECRANS AVE 101,V,FA0318129,False,False,33.902817,-118.0546668
Ob Bear,Ob Bear,3002 W 7th St,V,,False,True,34.05964,-118.28932
Ojuk,Ojuk,1101 West Huntington Drive,O,,False,False,34.1318389,-118.0658514
Oleego,Oleego,639 N Broadway,V,,False,True,34.059586046718465,-118.23978214670441
