FACILITY ID,FACILITY NAME,RECORD ID, PROGRAM NAME,PROGRAM ELEMENT,PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY  STATE,FACILITY ZIP,FACILITY LATITUDE,FACILITY LONGITUDE,OWNER ID,OWNER NAME,OWNER ADDRESS,OWNER CITY,OWNER STATE,OWNER ZIP
FA0294263,7-ELEVEN #19102C,PR0250526,7 - ELEVEN STORE - 19102C,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",16056 SHERMAN WAY,VAN NUYS,CA,91406,34.200843020,-118.483299000,OW0278697,SWWSE CORPORATION / 7 -ELEVEN,PO BOX 219088,DALLAS,TX,75221
FA0294266,ALOHA CATERING SERVICES INC,PR0250529,ALOHA CATERING SERVICES INC,1632,RESTAURANT (0-30) SEATS HIGH RISK,2122 BEVERLY BLVD,LOS ANGELES,CA,90057,34.066839020,-118.271197000,OW0278699,ALOHA CATERING SERVICES INC,2122 BEVERLY BLVD,LOS ANGELES,CA,90057
FA0294270,HERS BAKERY,PR0250533,HERS BAKERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,4726 HUNTINGTON DR S,LOS ANGELES,CA,90032,34.085224010,-118.182127000,OW0278702,HERS BAKERY INC,805 E BARBERRY WAY,AZUSA,CA,91702
FA0294279,LOS CHILES,PR0250545,LOS CHILES,1635,RESTAURANT (31-60) SEATS HIGH RISK,17051 E AVENUE O # D,PALMDALE,CA,93591,34.616918010,-117.826196000,OW0278709,MARIA PEREZ,1132 W AVENUE J15,LANCASTER,CA,93534
FA0294283,PARIENTE MARKET,PR0250549,PARIENTE MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",8422 STATE ST,SOUTH GATE,CA,90280,33.960079690,-118.211348600,OW0278713,ERNESTO BERNAL,8422 STATE ST,SOUTH GATE,CA,90280
FA0294284,HIGHLAND PARK SHELL,PR0250550,HIGHLAND PARK SHELL,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5137 FIGUEROA ST,LOS ANGELES,CA,91786,34.106406000,-118.200017000,OW0029372,RADC ENTERPRISES INC,1450 N BENSON AVE SUITE A,UPLAND,CA,91786
FA0294286,ALANA'S COFFEE,PR0250552,ALANA'S COFFEE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,634 N ROBERTSON BLVD,WEST HOLLYWOOD,CA,90069,34.081828000,-118.385114000,OW0240298,ALANA'S COFFEE ROASTING LLC,12511 VENICE BLVD,LOS ANGELES,CA,90066
FA0294287,DRAGON HERBS,PR0250553,DRAGON HERBS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",458 S ROBERTSON BLVD,LOS ANGELES,CA,90048,34.070457990,-118.383536000,OW0240283,"RON TEEGUARDEN ENTERPRISES, INC",10940 WILSHIRE BLVD STE # 1225,SANTA MONICA,CA,90401
FA0294328,STARBUCKS COFFEE #48152,PR0250607,STARBUCKS #48152,1630,RESTAURANT (0-30) SEATS LOW RISK,6360 RESEDA BLVD,TARZANA,CA,91335,34.186003990,-118.535735000,OW0033938,STARBUCKS COFFEE,PO BOX 34442 STAX 2,SEATTLE,WA,98124
FA0294329,IKE'S LOVE AND SANDWICHES,PR0250608,IKE'S LOVE AND SANDWICHES,1631,RESTAURANT (0-30) SEATS MODERATE RISK,3895 OVERLAND AVE,CULVER CITY,CA,90232,34.017216010,-118.406095000,OW0276879,ISP2 DEL MAR LLC,PO BOX 9429,CARSON,CA,90810
FA0294330,LOVCHCH,PR0250609,LOVCHCH,1631,RESTAURANT (0-30) SEATS MODERATE RISK,750 NOGALES AVE,WALNUT,CA,91789,34.024606000,-117.893498000,OW0278745,"LOVCHCH,LLC",750 NOGALES AVE,WALNUT,CA,91789
FA0294331,JUST POP'N,PR0250610,JUST POP'N,1632,RESTAURANT (0-30) SEATS HIGH RISK,1030 E 25TH ST,LOS ANGELES,CA,90011,34.019577990,-118.254897000,OW0278746,STEVE ROBERTSON,1030 E 25TH ST,LOS ANGELES,CA,90011
FA0294332,JONAH'S KABOB,PR0250611,JONAH'S KABOB,1632,RESTAURANT (0-30) SEATS HIGH RISK,12461 OXNARD ST,NORTH HOLLYWOOD,CA,91606,34.179765000,-118.404713000,OW0278747,JONAHS KABOB INC,12461 OXNARD ST,NORTH HOLLYWOOD,CA,91606
FA0294334,CRUDO E NUDO,PR0250613,CRUDO E NUDO,1632,RESTAURANT (0-30) SEATS HIGH RISK,2724 MAIN ST,SANTA MONICA,CA,90405,34.000231010,-118.482136000,OW0278749,"CRUDO E NUDO, LLC",2724 MAIN ST,SANTA MONICA,CA,90405
FA0294335,OCEANS CAFE & GRILL,PR0250614,OCEANS CAFE & GRILL,1635,RESTAURANT (31-60) SEATS HIGH RISK,12501 VISTA DEL MAR,PLAYA DEL REY,CA,90293,33.922840010,-118.432025000,OW0278750,"OCEANS ENTERPRISES, LLC",1225 17TH ST,MANHATTAN BEACH,CA,90266
FA0294336,PICCOLA OSTERIA,PR0250615,PICCOLA OSTERIA,1638,RESTAURANT (61-150) SEATS HIGH RISK,28524 LA MADRID DR,SANTA CLARITA,CA,91350,34.445712020,-118.472824000,OW0278751,PICCOLA OSTERIA INC,28524 LA MADRID DR,SANTA CLARITA,CA,91350
FA0294348,COBRA,PR0250627,COBRA,1633,RESTAURANT (31-60) SEATS LOW RISK,10937 BURBANK BLVD,NORTH HOLLYWOOD,CA,91601,34.172406990,-118.369398000,OW0278761,BURBANK COBRA CORPORATION,1216 E OJAI AVE,OJAI,CA,93023
FA0294354,UNITED PACIFIC #0628,PR0250634,UNITED PACIFIC #0628,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1101 E COLORADO ST,GLENDALE,CA,91205,34.142886010,-118.241530000,OW0002870,APRO LLC,4130 COVER ST,LONG BEACH,CA,90808
FA0294358,YUM YUM DONUTS #1,PR0250638,YUM YUM DONUTS #1,1631,RESTAURANT (0-30) SEATS MODERATE RISK,2619 N FIGUEROA ST,LOS ANGELES,CA,90065,34.084753990,-118.222114000,OW0040037,YUM YUM DONUT SHOPS INC,18830 E SAN JOSE AVE,INDUSTRY,CA,91748
FA0294365,MASHTI MALONE'S ICE CREAM,PR0250645,MASHTI MALONE'S ICE CREAM,1633,RESTAURANT (31-60) SEATS LOW RISK,1898 WESTWOOD BLVD,LOS ANGELES,CA,90025,34.048425990,-118.435374000,OW0278776,FROZEN DELICACY WESTWOOD,4924 BALBOA BLVD #PMB 469,ENCINO,CA,91316
FA0294366,NORTHERN CAFE,PR0250646,NORTHERN CAFE,1635,RESTAURANT (31-60) SEATS HIGH RISK,9305 RESEDA BLVD,NORTHRIDGE,CA,91324,34.239427010,-118.536406000,OW0278777,NCC CORP,9305 RESEDA BLVD,NORTHRIDGE,CA,91324
FA0294367,SHAKE SHACK #1270,PR0250647,SHAKE SHACK #1270,1638,RESTAURANT (61-150) SEATS HIGH RISK,501 WILSHIRE BLVD,SANTA MONICA,CA,90401,34.020237020,-118.497464000,OW0236969,"SHAKE SHACK CALIFORNIA, LLC",1223 N LEE HWY #262,NEW YORK,NY,10014
FA0294368,RAISING CANE'S #510,PR0250648,RAISING CANE'S #510,1638,RESTAURANT (61-150) SEATS HIGH RISK,20707 S AVALON BLVD,CARSON,CA,90746,33.843575000,-118.263810000,OW0235661,"RAISING CANE'S RESTAURANT, LLC",6800 BISHOP RD,PLANO,TX,75024
FA0294369,THE ORCHARD CONFERENCE CENTER,PR0250649,THE ORCHARD CONFERENCE CENTER,1641,RESTAURANT (151 + ) SEATS HIGH RISK,18111 NORDHOFF ST,NORTHRIDGE,CA,91330,34.239210004,-118.527768021,OW0036946,THE UNIVERSITY CORPORATION,18111 NORDHOFF ST,NORTHRIDGE,CA,91330
FA0294376,NDS DINER,PR0250656,NDS DINER,1635,RESTAURANT (31-60) SEATS HIGH RISK,38335 90TH ST E,LITTLEROCK,CA,93543,34.578444990,-117.969864000,OW0278784,JOSE ANTONIO LOPEZ,38335 90TH ST E,LITTLEROCK,CA,93536
FA0294380,7-ELEVEN #18820D,PR0250661,7-ELEVEN STORE 18820D,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",11143 VENICE BLVD,LOS ANGELES,CA,90034,34.013442020,-118.417164000,OW0278786,"GHSA ENTERPRISE, INC",PO BOX 219088,DALLAS,TX,75221
FA0294382,GARDEN FRESH FARMERS MARKET,PR0250663,GARDEN FRESH FARMERS MARKET - MAIN MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",18041 GALE AVE,INDUSTRY,CA,91748,33.995009160,-117.910208300,OW0278788,BAA INTERNATIONAL ENTERPRISES,18041 GALE AVE,INDUSTRY,CA,91748
FA0294382,GARDEN FRESH FARMERS MARKET,PR0250664,GARDEN FRESH FARMERS MARKET - MEAT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",18041 GALE AVE,INDUSTRY,CA,91748,33.995009160,-117.910208300,OW0278788,BAA INTERNATIONAL ENTERPRISES,18041 GALE AVE,INDUSTRY,CA,91748
FA0294382,GARDEN FRESH FARMERS MARKET,PR0250665,GARDEN FRESH FARMERS MARKET - DELI,1632,RESTAURANT (0-30) SEATS HIGH RISK,18041 GALE AVE,INDUSTRY,CA,91748,33.995009160,-117.910208300,OW0278788,BAA INTERNATIONAL ENTERPRISES,18041 GALE AVE,INDUSTRY,CA,91748
FA0294382,GARDEN FRESH FARMERS MARKET,PR0250666,GARDEN FRESH FARMERS MARKET - BAKERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,18041 GALE AVE,INDUSTRY,CA,91748,33.995009160,-117.910208300,OW0278788,BAA INTERNATIONAL ENTERPRISES,18041 GALE AVE,INDUSTRY,CA,91748
FA0294384,REI,PR0250669,REI,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1900 W EMPIRE AVE,BURBANK,CA,91504,34.191769230,-118.330495600,OW0278789,"RECREATIONAL EQUIPMENT, INC",PO BOX 8000,SUMNER,WA,98390
FA0294385,NEW 99 MARKET,PR0250670,NEW 99 MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2718 W VERNON AVE,LOS ANGELES,CA,90008,34.054418860,-118.423386300,OW0278790,JOEL CERVANTES JIMENEZ,3933 WALNUT AVE,LYNWOOD,CA,90262
FA0294387,THE SLY FOX IRISH PUB,PR0250672,THE SLY FOX IRISH PUB,1630,RESTAURANT (0-30) SEATS LOW RISK,16829 PRAIRIE AVE,LAWNDALE,CA,90260,33.877754290,-118.343898900,OW0278792,"PRAIRIE HOSPITALITY GROUP, INC",16829 PRAIRIE AVE,LAWNDALE,CA,90260
FA0294400,MARINO'S ITALIAN RESTAURANT,PR0250688,MARINO'S ITALIAN RESTAURANT,1638,RESTAURANT (61-150) SEATS HIGH RISK,17126 BELLFLOWER BLVD,BELLFLOWER,CA,90706,33.877638000,-118.124902000,OW0278804,EFRAIN GONZALEZ,17126 BELLFLOWER BLVD,BELLFLOWER,CA,90706
FA0294407,CHOP SHOP,PR0250695,CHOP SHOP - TAKE OUT,1632,RESTAURANT (0-30) SEATS HIGH RISK,9023 SEPULVEDA BLVD,NORTH HILLS,CA,91343,34.234215020,-118.468078000,OW0278811,CSBGNH INC,12357 LUNA PL,GRANADA HILLS,CA,91344
FA0294407,CHOP SHOP,PR0250696,CHOP SHOP - MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9023 SEPULVEDA BLVD,NORTH HILLS,CA,91343,34.234215020,-118.468078000,OW0278811,CSBGNH INC,12357 LUNA PL,GRANADA HILLS,CA,91344
FA0294408,HEALTH NUTRITION,PR0250697,HEALTH NUTRITION,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4158 S CENTRAL AVE,LOS ANGELES,CA,90622,34.008090000,-118.256269000,OW0278812,"HEALTH NUTRITION PRODUCT, INC",PO BOX 6557,BUENA PARK,CA,90622
FA0294411,ZERO 2A100 PREP KITCHEN,PR0250700,VELVE CHOCOLATE,1632,RESTAURANT (0-30) SEATS HIGH RISK,9023 SEPULVEDA BLVD,NORTH HILLS,CA,91343,34.234215020,-118.468078000,OW0278815,ZERO2A100 INC,12357 LUNA PL,GRANADA HILLS,CA,91344
FA0294413,JULIES MARKET,PR0250701,JULIES MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3253 FLETCHER DR,LOS ANGELES,CA,90065,34.117527990,-118.242423000,OW0278817,MICHAEL ANTHONY MARTINEZ,3253 FLETCHER DR,LOS ANGELES,CA,90065
FA0294414,CULANTRO & BASIL PHO BISTRO,PR0250703,CULANTRO & BASIL PHO BISTRO,1632,RESTAURANT (0-30) SEATS HIGH RISK,2626 E GARVEY AVE STE D,WEST COVINA,CA,91791,34.070660990,-117.889224300,OW0278818,CULANTRO & BASIL VLT CORP,2626 E GARVEY AVE STE D,WEST COVINA,CA,91791
FA0294415,CALIKALE EXPRESS,PR0250704,CALIKALE EXPRESS,1632,RESTAURANT (0-30) SEATS HIGH RISK,12526 BURBANK BLVD,VALLEY VILLAGE,CA,91607,34.171917990,-118.406075000,OW0278819,IDO AMRAM,6041 WHITSETT AVE APT 208,NORTH HOLLYWOOD,CA,91606
FA0294418,RAMONA'S MEXICAN FOOD,PR0250707,RAMONA'S MEXICAN FOOD,1632,RESTAURANT (0-30) SEATS HIGH RISK,2700 CARSON ST,LAKEWOOD,CA,90712,33.831860990,-118.159523000,OW0274879,CUATRO AMIGOS LLC,13633 S WESTERN AVE,LONG BEACH,CA,90808
FA0294419,BE U,PR0250708,BE U,1632,RESTAURANT (0-30) SEATS HIGH RISK,557 N HOOVER ST,LOS ANGELES,CA,90004,34.081039010,-118.284627000,OW0278822,BE U LLA,557 N HOOVER ST,LOS ANGELES,CA,90004
FA0294420,NORA'S KITCHEN,PR0250709,NORA'S KITCHEN,1632,RESTAURANT (0-30) SEATS HIGH RISK,101 N VICTORY BLVD # F,BURBANK,CA,91502,34.173437000,-118.317153000,OW0278823,NORA YOUSEFIAN,101 N VICTORY BLVD # F,BURBANK,CA,91502
FA0294423,COFFEA,PR0250712,COFFEA,1631,RESTAURANT (0-30) SEATS MODERATE RISK,10107 CAMARILLO ST,TOLUCA LAKE,CA,91602,34.158399990,-118.352267000,OW0278825,COFFEA LLC,467 S FAIREVIEW ST,BURBANK,CA,91505
FA0294425,BON APPETEA,PR0250714,BON APPETEA,1632,RESTAURANT (0-30) SEATS HIGH RISK,7 S 2ND ST,ALHAMBRA,CA,91801,34.094057770,-118.128953300,OW0278826,YHY LLC,7 S 2ND ST,ALHAMBRA,CA,91801
FA0294427,GJELINA TAKE AWAY,PR0250716,GJELINA TAKE AWAY,1632,RESTAURANT (0-30) SEATS HIGH RISK,1427 ABBOT KINNEY BLVD,VENICE,CA,90291,33.990606990,-118.464976000,OW0278828,ABBOT KINNEY ACQUISITIONS LLC,314 SUNSET AVE,VENICE,CA,90291
FA0294429,TACOS EL NEGRO,PR0250719,TACOS EL NEGRO,1635,RESTAURANT (31-60) SEATS HIGH RISK,3130 PECK RD,EL MONTE,CA,91731,34.065718020,-118.030004000,OW0278830,TACOS EL NEGRO,7822 FINEVALE DR,DOWNEY,CA,90240
FA0294432,GOLDEN BURRITO,PR0250722,GOLDEN BURRITO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2422 DALY ST,LOS ANGELES,CA,90031,34.074446010,-118.215325000,OW0278833,GOLDEN BURRITO DISTRIBUTOR INC,30106 VALLE GLEN ST,VALENCIA,CA,91355
FA0294437,SONORATOWN,PR0250727,SONORATOWN,1631,RESTAURANT (0-30) SEATS MODERATE RISK,5610 SAN VICENTE BLVD,LOS ANGELES,CA,90010,34.053884990,-118.355327000,OW0277147,SONORATOWN LLC,PO BOX 1099,REDONDO BEACH,CA,90278
FA0294438,AZUCANELA,PR0250728,AZUCANELA,1634,RESTAURANT (31-60) SEATS MODERATE RISK,401 E FOOTHILL BLVD,AZUSA,CA,91702,34.133773000,-117.903487000,OW0266142,AZUCANELA LLC,13307 INGLEWOOD AVE,HAWTHORNE,CA,90250
FA0294439,POP'S BAGELS,PR0250729,POP'S BAGELS,1631,RESTAURANT (0-30) SEATS MODERATE RISK,11928 SAN VICENTE BLVD,LOS ANGELES,CA,90049,34.052383000,-118.470599000,OW0259578,"POPS BROOKLYN BAGELS, LLC",7333 FULTON AVE # 9,NORTH HOLLYWOOD,CA,91605
FA0294440,CAPRIOTTI’S SANDWICH SHOP #84,PR0250730,CAPRIOTTI’S SANDWICH SHOP #84,1632,RESTAURANT (0-30) SEATS HIGH RISK,5495 SEPULVEDA BLVD,CULVER CITY,CA,90230,33.993168000,-118.395792000,OW0264029,2-ADEPT VENTURES LLC,29129 N WEST HILLS DR,VALENCIA,CA,91354
FA0294442,FRENCH TOUCH,PR0250732,FRENCH TOUCH,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1815 HAWTHORNE BLVD UNIT 304,REDONDO BEACH,CA,90278,33.871556000,-118.355292000,OW0278839,FRENCH TOUCH USA LLC,3725 GARNET ST # 205,TORRANCE,CA,90503
FA0294477,K-STOP,PR0250781,K-STOP,1632,RESTAURANT (0-30) SEATS HIGH RISK,19480 RINALDI ST,PORTER RANCH,CA,91326,34.274138990,-118.557256000,OW0278863,K-STOP INC,19480 RINALDI ST,PORTER RANCH,CA,91326
FA0294480,BREAKFAST REPUBLIC WEST HOLLYWOOD,PR0250784,BREAKFAST REPUBLIC WEST HOLLYWOOD,1635,RESTAURANT (31-60) SEATS HIGH RISK,7141 SANTA MONICA BLVD STE 500,WEST HOLLYWOOD,CA,90046,34.090936000,-118.345720000,OW0278866,"BREAKFAST REPUBLIC WEHO, LLC",PO BOX 33363,SAN DIEGO,CA,92163
FA0294490,COZY CAFE,PR0250794,COZY CAFE,1632,RESTAURANT (0-30) SEATS HIGH RISK,307 S PACIFIC COAST HWY,REDONDO BEACH,CA,90277,33.837900990,-118.385643000,OW0278875,CARLOS ALATORRE,711 W RAYMOND ST,COMPTON,CA,90220
FA0294491,CATERING KITCHEN @ THE HUNTINGTON,PR0250795,CATERING KITCHEN @ THE HUNTINGTON,1632,RESTAURANT (0-30) SEATS HIGH RISK,1151 OXFORD AVE,SAN MARINO,CA,91108,34.128417000,-118.114419000,OW0278876,BON APPETIT MANAGEMENT COMPANY,2400 YORKMONT RD,SAN MARINO,CA,91108
FA0294494,JADE COURT CAFE,PR0250798,JADE COURT CAFE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1151 OXFORD AVE,SAN MARINO,CA,91108,34.128417000,-118.114419000,OW0278876,BON APPETIT MANAGEMENT COMPANY,2400 YORKMONT RD,SAN MARINO,CA,91108
FA0294502,DON'S LIQUOR,PR0250889,DON'S LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",411 E PACIFIC COAST HWY,WILMINGTON,CA,90744,33.791511730,-118.258810600,OW0278885,DON'S LIQUOR MART INC,411 E PACIFIC COAST HWY,WILMINGTON,CA,90744
FA0294503,SONESTA SELECT LOS ANGELES TORRANCE,PR0250890,SONESTA SELECT LOS ANGELES TORRANCE - FOOD MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1925 W 190TH ST,TORRANCE,CA,90504,33.859074020,-118.312042000,OW0278886,"HPT CY TRS, INC",255 WASHINGTON ST STE 300,NEWTON,MA,02458
FA0294503,SONESTA SELECT LOS ANGELES TORRANCE,PR0250894,SONESTA SELECT LOS ANGELES TORRANCE - RESTAURANT,1635,RESTAURANT (31-60) SEATS HIGH RISK,1925 W 190TH ST,TORRANCE,CA,90504,33.859074020,-118.312042000,OW0278886,"HPT CY TRS, INC",255 WASHINGTON ST STE 300,NEWTON,MA,02458
FA0294504,CALI TEA,PR0250891,CALI TEA,1631,RESTAURANT (0-30) SEATS MODERATE RISK,29050 S WESTERN AVE # 101A,RANCHO PALOS VERDES,CA,90275,33.754868000,-118.308629000,OW0278887,CALILOVE RPV LC,2381 OCEAN VIEW DR,SIGNAL HILL,CA,90755
FA0294505,WOKS DELI,PR0250895,WOKS DELI,1635,RESTAURANT (31-60) SEATS HIGH RISK,11575 ROSECRANS AVE,NORWALK,CA,90650,33.902280820,-118.086561500,OW0278888,WOKS DELI,11575 ROSECRANS AVE,NORWALK,CA,90650
FA0294510,CHUCK E CHEESE'S #109,PR0250900,CHUCK E CHEESE'S #109,1640,RESTAURANT (151 + ) SEATS MODERATE RISK,930 N SAN FERNANDO BLVD,BURBANK,CA,91504,34.187153980,-118.316426000,OW0278893,CEC ENTERTAINMENT LLC,4650 REGENT BLVD SUITE 100,IRVING,TX,75063
FA0294511,CHUCK E CHEESE'S #355,PR0250901,CHUCK E CHEESE'S #355,1640,RESTAURANT (151 + ) SEATS MODERATE RISK,25955 THE OLD RD,STEVENSON RANCH,CA,91381,34.392017000,-118.574895000,OW0278893,CEC ENTERTAINMENT LLC,4650 REGENT BLVD SUITE 100,IRVING,TX,75063
FA0294514,LOST WORLD LASER TAG,PR0250905,LOST WORLD LASER TAG,1631,RESTAURANT (0-30) SEATS MODERATE RISK,17545 COLIMA RD,INDUSTRY,CA,91748,33.990489970,-117.922302900,OW0278895,LOST WORLDS ENTERTAINMENT INC,17545 COLIMA RD,INDUSTRY,CA,91748
FA0294518,ROADIUM CAFE,PR0250909,ROADIUM CAFE,1638,RESTAURANT (61-150) SEATS HIGH RISK,2500 W REDONDO BEACH BLVD,TORRANCE,CA,90504,33.884666110,-118.320844000,OW0278897,RICO BROTHERS INC,15250 LAS FLORES AVE,LA MIRADA,CA,90638
FA0294521,SLAUSON NUTRITION,PR0250913,SLAUSON NUTRITION,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9446 E SLAUSON AVE,PICO RIVERA,CA,90660,33.967962090,-118.095504200,OW0278900,OMAR M LABIB,9446 E SLAUSON AVE,PICO RIVERA,CA,90660
FA0294523,LA MICHOACANA PREMIER,PR0250915,LA MICHOACANA PREMIER,1631,RESTAURANT (0-30) SEATS MODERATE RISK,683 W 9TH ST,SAN PEDRO,CA,90731,33.735813980,-118.291858000,OW0278902,JAWAD JALAL SHALABI,683 W 9TH ST,SAN PEDRO,CA,90731
FA0294525,TEDDY'S RED TACOS DOWNEY,PR0250917,TEDDY'S RED TACOS DOWNEY,1632,RESTAURANT (0-30) SEATS HIGH RISK,7665 FIRESTONE BLVD,DOWNEY,CA,90241,33.945883000,-118.143157000,OW0264325,THEODORO VAZQUEZ SOLIS,7665 FIRESTONE BLVD,DOWNEY,CA,90241
FA0294526,HONG KONG EXPRESS,PR0250918,HONG KONG EXPRESS,1632,RESTAURANT (0-30) SEATS HIGH RISK,12730 HAWTHORNE BLVD STE F,HAWTHORNE,CA,90250,33.916789260,-118.352410800,OW0278905,KAIGUANG INC,12730 HAWTHORNE BLVD STE F,HAWTHORNE,CA,90250
FA0294528,LITTLE BEAR CATERING,PR0250920,LITTLE BEAR CATERING,1632,RESTAURANT (0-30) SEATS HIGH RISK,12034 BURBANK BLVD,VALLEY VILLAGE,CA,91607,34.171932990,-118.395645000,OW0278907,ZENI CATERING & BAKERY LLC,12034 BURBANK BLVD,VALLEY VILLAGE,CA,91607
FA0294542,JUICE IT UP,PR0250938,JUICE IT UP,1630,RESTAURANT (0-30) SEATS LOW RISK,3231 FOOTHILL BLVD # 102,LA CRESCENTA,CA,91214,34.108747870,-118.192434500,OW0278918,MCES & ASSOCIATES CO,PO BOX 732,WOODLAND HILLS,CA,91365
FA0294543,COLDSTONE CREAMERY,PR0250939,COLDSTONE CREAMERY,1630,RESTAURANT (0-30) SEATS LOW RISK,9004 SEPULVEDA BLVD STE E,NORTH HILLS,CA,91343,34.234695010,-118.467021000,OW0278919,"COLDSCOOP NORTH HILLS, LLC",25422 TRABUCO RD #105-479,LAKE FOREST,CA,92630
FA0294544,ATRIUM CAFE,PR0250940,ATRIUM CAFE,1630,RESTAURANT (0-30) SEATS LOW RISK,11480 BROOKSHIRE AVE,DOWNEY,CA,90241,33.935810000,-118.130347000,OW0278920,SODEXO,PO BOX 352,BUFFALO,NY,14240
FA0294549,BLUE STONE LANE,PR0250945,BLUE STONE LANE,1632,RESTAURANT (0-30) SEATS HIGH RISK,10201 W PICO BLVD RM 202,LOS ANGELES,CA,90064,34.051833984,-118.412589020,OW0278925,"FOX STUDIO LOT , LLC",10201 W PICO BLVD BLDG 18 RM 104,LOS ANGELES,CA,90064
FA0294550,KFC,PR0250946,KENTUCKY FRIED CHICKEN,1635,RESTAURANT (31-60) SEATS HIGH RISK,14200 RAMONA BLVD # 104,BALDWIN PARK,CA,91706,34.084938020,-117.964332000,OW0278926,HERB & KAUR INC,15111 WHITTIER BLVD STE 446,WHITTIER,CA,90603
FA0294551,SHEMTOV INC,PR0250947,SHEMTOV INC,1635,RESTAURANT (31-60) SEATS HIGH RISK,6736 CORBIN AVE,RESEDA,CA,91335,34.193220010,-118.561805000,OW0278927,SHEMTOV INC,18425 DOMINO ST,TARZANA,CA,91335
FA0294564,METRO SUPERMARKET,PR0250961,METRO SUPERMARKET - DELI,1632,RESTAURANT (0-30) SEATS HIGH RISK,4819 TEMPLE CITY BLVD,TEMPLE CITY,CA,91780,34.089969000,-118.057817000,OW0278939,G N E INVESTMENT INC,4819 TEMPLE CITY BLVD,TEMPLE CITY,CA,91780
FA0294564,METRO SUPERMARKET,PR0250962,METRO SUPERMARKET - MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",4819 TEMPLE CITY BLVD,TEMPLE CITY,CA,91780,34.089969000,-118.057817000,OW0278939,G N E INVESTMENT INC,4819 TEMPLE CITY BLVD,TEMPLE CITY,CA,91780
FA0294564,METRO SUPERMARKET,PR0251294,METRO SUPERMARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",4819 TEMPLE CITY BLVD,TEMPLE CITY,CA,91780,34.089969000,-118.057817000,OW0278939,G N E INVESTMENT INC,4819 TEMPLE CITY BLVD,TEMPLE CITY,CA,91780
FA0294565,LOLLICUP FRESH CERRITOS MALL,PR0250963,LOLLICUP FRESH CERRITOS MALL #9005,1631,RESTAURANT (0-30) SEATS MODERATE RISK,9005 LOS CERRITOS CTR,CERRITOS,CA,90703,33.862044980,-118.094212000,OW0278940,SHACY INC,2169 W CHERRYWOOD LN,ANAHEIM,CA,92804
FA0294567,DOORDASH KITCHENS,PR0250966,DOORDASH KITCHENS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5643 LANKERSHIM BLVD # 6,NORTH HOLLYWOOD,CA,91601,34.173389010,-118.380069000,OW0278942,"DOORDASH KITCHENS, INC",5643 LANKERSHIM BLVD # 6,NORTH HOLLYWOOD,CA,91601
FA0294569,CARNICERIA LAS GLORIAS #3,PR0251129,CARNICERIA LAS GLORIAS #3,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1954 CENTRAL AVE,SOUTH EL MONTE,CA,91733,34.051395990,-118.046666000,OW0278944,CARNICERIA LAS GLORIAS #3 INC,12749 SHAFFER CT,MORENO VALLEY,CA,92553
FA0294569,CARNICERIA LAS GLORIAS #3,PR0250968,CARNICERIA LAS GLORIAS #3 - MEAT DEPT/SEAFOOD,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1954 CENTRAL AVE,SOUTH EL MONTE,CA,91733,34.051395990,-118.046666000,OW0278944,CARNICERIA LAS GLORIAS #3 INC,12749 SHAFFER CT,MORENO VALLEY,CA,92553
FA0294570,EL CORTEZ MEAT MARKET,PR0250969,EL CORTEZ MEAT MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",7822 FLORENCE AVE,DOWNEY,CA,90240,33.955207910,-118.133479500,OW0278945,EL CORTEZ MEAT MARKET INC,7822 FLORENCE AVE,DOWNEY,CA,90240
